case_id,round,company,subject_table,subject_id,metric_key,flag_code,severity,status,value_raw,value_normalized,alternative_value,source_page,source_box_label,evidence,resolution_note
s2_outline_168,4次,明和工業株式会社,cases,s2_outline_168,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"affiliate, applicant",
s2_outline_168,4次,明和工業株式会社,cases,s2_outline_168,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_168,4次,明和工業株式会社,cases,s2_outline_168,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_168_sales_01:applicant; s2_outline_168_sales_02:affiliate,代表系列=s2_outline_168_sales_01
s2_outline_168,4次,明和工業株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,3,,"ヨシカワ機械：従業員給与3,705→4,475千円/人、年平均+6.5%。",
s2_outline_168,4次,明和工業株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,3,,ヨシカワ機械：補助事業に係る従業員数33→48人。,
s2_outline_168,4次,明和工業株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,3,,"ヨシカワ機械：労働生産性14,812→30,959千円/人、年平均+27.9%。",
s2_outline_171,4次,オギハラ食品株式会社,sales_series,s2_outline_171_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,49.4,,increase_rate / target_base_ratio / cagr,1,,"基準年度から2030年、売上高増加額3,143百万円、売上高成長率49.4%。",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_173,3次,栄屋乳業株式会社,sales_series,s2_outline_173_sales_01,sales,PERIOD_AMBIGUOUS,warning,unresolved,直近決算 -> 2031年, -> 2031,,1,,直近決算129億円→2031年329億円、増加200億円、成長率+155%。,
s2_outline_174,4次,ナカネ新建材株式会社,sales_series,s2_outline_174_sales_01,sales,PERIOD_AMBIGUOUS,warning,unresolved,直近期末 -> 30年10月期, -> 2030,,1,,会社全体～2030年：売上高171億円、増加106億円、成長率163%（直近期末→30年10月期）。,
s2_outline_175,4次,化成工業株式会社,metrics,officer_pay,officer_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,5.3%,,,2,,役員給与は率+5.3%のみ。,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_176,4次,北アルプス飲料株式会社,sales_series,s2_outline_176_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,480,,increase_rate / target_base_ratio / cagr,1,,"2030年の会社全体売上成長目標：増加額6,382百万円、成長率480%。",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_177,4次,八光エルアール株式会社,sales_series,s2_outline_177_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,7.9,,increase_rate / target_base_ratio / cagr,1,,"～2030年12月期、売上高成長率7.9%、売上高増加額12,709百万円。",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_178,4次,株式会社メタルテック,sales_series,s2_outline_178_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,8.2,,increase_rate / target_base_ratio / cagr,1,,会社全体～30年：売上高成長率8.2%、売上高増加額15.9億円。,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_18,3次,DOWAパワーデバイス株式会社,sales_series,s2_outline_18_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,246,,increase_rate / target_base_ratio / cagr,1,,2030年度まで会社全体の売上成長率246%、売上高増加額92億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_180,4次,株式会社森田あられ,metrics,officer_pay,officer_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,7%,,,2,,役員給与は率+7.0%のみ。,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_180,4次,株式会社森田あられ,cases,s2_outline_180,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_181,4次,株式会社手原産業倉庫,sales_series,s2_outline_181_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,9.01,,increase_rate / target_base_ratio / cagr,1,,"2030年までに売上高増加額3,631百万円、売上高成長率9.01%",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_181,4次,株式会社手原産業倉庫,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"2,625→3,329千円、+8.2%",
s2_outline_181,4次,株式会社手原産業倉庫,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,329→359人,
s2_outline_181,4次,株式会社手原産業倉庫,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"5,394→8,492千円、年平均+16.3%",
s2_outline_182,4次,株式会社北十,sales_series,s2_outline_182_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,23.8,,increase_rate / target_base_ratio / cagr,1,,"基準年度～30年：売上高成長率23.8%、増加額2,077百万円。本文に売上高42億円目標、直近の2.45倍",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_182,4次,株式会社北十,sales_series,s2_outline_182_sales_01,sales,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 30年, -> 2030,,1,,"基準年度～30年：売上高成長率23.8%、増加額2,077百万円。本文に売上高42億円目標、直近の2.45倍",
s2_outline_183,4次,ナカシマヘルスフォース株式会社,cases,s2_outline_183,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[8120.0, 9804.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_184,4次,日電精密工業株式会社,metrics,employee_pay,employee_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,7%,,,2,新工場（池田工場）,"5,031→6,163千円、+7.0%",率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_184,4次,日電精密工業株式会社,metrics,labor,labor,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,27.8%,,,2,新工場（池田工場）,"6,972→14,561千円、+27.8%",率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_184,4次,日電精密工業株式会社,cases,s2_outline_184,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[3717.0, 4044.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_184,4次,日電精密工業株式会社,cases,s2_outline_184,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_184,4次,日電精密工業株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"5,031→6,163千円、+7.0%",
s2_outline_184,4次,日電精密工業株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,240→261人、年平均上昇率2.8%,
s2_outline_184,4次,日電精密工業株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"6,972→14,561千円、+27.8%",
s2_outline_187,4次,石坂産業株式会社,sales_series,s2_outline_187_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,12.4,,increase_rate / target_base_ratio / cagr,1,,"6,716百万円→15,252百万円、増加8,536百万円、売上高成長率12.4%",記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_187,4次,石坂産業株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"6,264→7,891千円、+8.0%",
s2_outline_187,4次,石坂産業株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,145→180人,
s2_outline_187,4次,石坂産業株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"15,160→32,134千円、+28.5%",
s2_outline_187,4次,石坂産業株式会社,sales_series,s2_outline_187_sales_01,sales,PERIOD_AMBIGUOUS,warning,unresolved,直近決算 -> 2030年度, -> 2030,,1,,"6,716百万円→15,252百万円、増加8,536百万円、売上高成長率12.4%",
s2_outline_188,3次,株式会社ユビタス,sales_series,s2_outline_188_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,42,,increase_rate / target_base_ratio / cagr,1,,2030年までに売上高成長率42%、売上高増加額159億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_19,3次,株式会社高木製作所,sales_series,s2_outline_19_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,168,,increase_rate / target_base_ratio / cagr,1,,2030年まで会社全体の売上成長率168%、売上高増加額304億円。注記：コンソーシアムの合計値,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_19,3次,株式会社高木製作所,cases,s2_outline_19,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,,,,,,売上について申請企業単体系列の記載なし（労働生産性・給与等の申請企業値とは別）,申請企業自身の比較系列をPDFで再確認
s2_outline_19,3次,株式会社高木製作所,cases,s2_outline_19,,CONSORTIUM_APPLICATION,info,resolved,,1,,,,株式会社高木運輸,
s2_outline_19,3次,株式会社高木製作所,cases,s2_outline_19,,MIXED_ENTITY_METRICS,warning,unresolved,,,,,,group,
s2_outline_190,3次,伊藤光学工業株式会社,sales_series,s2_outline_190_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,103,,increase_rate / target_base_ratio / cagr,1,,2031年度までに売上高成長率103%、売上高増加額65.9億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_191,4次,株式会社ビクトリー,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"4,342→5,470千円、+8.0%",
s2_outline_191,4次,株式会社ビクトリー,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,従業員数（役員含む）35→100人,
s2_outline_191,4次,株式会社ビクトリー,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"36,767→66,038千円、+21.6%",
s2_outline_192,4次,フクビ岡山株式会社,cases,s2_outline_192,,COST_TEXT_NUMERIC_MISMATCH,critical,unresolved,,3652.0,project_cost=3652.0; subsidy=900.0; project_cost=4289.0,2,,"事業費3,652百万円、補助額900百万円。記載明細合計4,289百万円。",本文・Box候補と代表値を併存。分析前にcost_amount_candidates.csvで確認
s2_outline_192,4次,フクビ岡山株式会社,cases,s2_outline_192,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[3652.0, 4289.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_192,4次,フクビ岡山株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"5,242→6,279千円、+6.2%",
s2_outline_192,4次,フクビ岡山株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,40→60人（+20人）,
s2_outline_192,4次,フクビ岡山株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"17,445→32,752千円、+23.4%",
s2_outline_193,4次,ソントン食品株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"5,497→6,640千円、+6.5%",
s2_outline_193,4次,ソントン食品株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,595→631人,
s2_outline_193,4次,ソントン食品株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"10,270→19,298千円、+23.4%",
s2_outline_194,4次,リバードコーポレーション株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"3,728→4,609千円、+7.3%",
s2_outline_194,4次,リバードコーポレーション株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,120→135人,
s2_outline_194,4次,リバードコーポレーション株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"10,647→13,174千円、+7.4%",
s2_outline_195,4次,株式会社レクザム,sales_series,s2_outline_195_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,11.5,,increase_rate / target_base_ratio / cagr,1,,2030年までに売上高成長率11.5%、売上高増加額100億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_196,4次,岩手雪運株式会社,sales_series,s2_outline_196_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,25.79,,increase_rate / target_base_ratio / cagr,1,,基準年度～31年：売上高成長率25.79%、売上高増加額+48億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_196,4次,岩手雪運株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"4,007→4,694千円、+5.4%",
s2_outline_196,4次,岩手雪運株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,306→393人,
s2_outline_196,4次,岩手雪運株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"4,766→10,804千円、+31.4%",
s2_outline_197,3次,株式会社ファイン,cases,s2_outline_197,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"affiliate, applicant",
s2_outline_197,3次,株式会社ファイン,cases,s2_outline_197,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_197_sales_01:applicant; s2_outline_197_sales_02:affiliate,代表系列=s2_outline_197_sales_01
s2_outline_199,4次,日本毛織株式会社,cases,s2_outline_199,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,group,
s2_outline_199,4次,日本毛織株式会社,metrics,employee_pay,employee_pay,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"7,029→8,424千円、+6.2%",
s2_outline_199,4次,日本毛織株式会社,metrics,employees,employees,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,340→330人,
s2_outline_199,4次,日本毛織株式会社,metrics,labor,labor,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,2,,"14,945→23,446千円、+16.2%",
s2_outline_2,3次,ガイア株式会社,metrics,employee_pay,employee_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,7%,,,2,設備投資の内容,全社481→575（+7.0%）。鳥取428→518、大阪615→773も併記,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_2,3次,ガイア株式会社,cases,s2_outline_2,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_2_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_2,3次,ガイア株式会社,cases,s2_outline_2,,MIXED_ENTITY_METRICS,warning,unresolved,,,,,,"applicant, project",
s2_outline_2,3次,ガイア株式会社,cases,s2_outline_2,,MULTIPLE_SALES_SERIES,warning,unresolved,,2,,,,s2_outline_2_sales_01:applicant; s2_outline_2_sales_02:project,代表系列=s2_outline_2_sales_01
