case_id,round,company,entity_id,entity_name,entity_relation,is_applicant,is_consortium_member,appears_in_sales_metric,appears_in_labor_metric,appears_in_cost,source_type,source_page,raw_evidence,pdf_url
s2_outline_127,4次,株式会社キィポーション,s2_outline_127_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2030年6月期9,603,625,177円、基準年度よりCAGR32.84%、+5,507百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_127.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_entity_1,株式会社タカラ倉庫運輸サービス,applicant,true,false,false,true,true,cases.company,,株式会社タカラ倉庫運輸サービス,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_entity_2,株式会社タカラグループ,participant,false,true,false,false,false,cases.other_participants,,株式会社タカラグループ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_entity_3,コンソーシアム,group,false,false,true,false,false,sales_series,1,コンソーシアム、2024年8月期→2031年8月期、成長率215.6%、増加額73.5億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_entity_4,名称未特定,subsidiary,false,false,false,false,false,narrative_keyword,,子会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_13,3次,フジセイコー株式会社,s2_outline_13_entity_1,フジセイコー株式会社,applicant,true,false,true,true,true,cases.company,,フジセイコー株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_13.pdf
s2_outline_13,3次,フジセイコー株式会社,s2_outline_13_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,11.8億円→35億円、売上高増加額23億円、売上高成長率195%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_13.pdf
s2_outline_130,4次,株式会社ピカソナチュラルズ,s2_outline_130_entity_1,株式会社ピカソナチュラルズ,applicant,true,false,true,true,true,cases.company,,株式会社ピカソナチュラルズ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf
s2_outline_130,4次,株式会社ピカソナチュラルズ,s2_outline_130_entity_2,ピカソナチュラルズ,applicant,true,false,true,false,false,sales_series,1,単体2030年6月期160億円、成長率55%、増加額149億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf
s2_outline_130,4次,株式会社ピカソナチュラルズ,s2_outline_130_entity_3,グループ全体,group,false,false,true,false,false,sales_series,1,グループ2030年6月期371億円、成長率20%、増加額213億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf
s2_outline_131,4次,株式会社中村畜産,s2_outline_131_entity_1,株式会社中村畜産,applicant,true,false,true,true,true,cases.company,,株式会社中村畜産,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_131.pdf
s2_outline_131,4次,株式会社中村畜産,s2_outline_131_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2030年度まで売上増加額20,836百万円、CAGR18.3%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_131.pdf
s2_outline_132,4次,株式会社コハラ,s2_outline_132_entity_1,株式会社コハラ,applicant,true,false,true,true,true,cases.company,,株式会社コハラ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_132.pdf
s2_outline_132,4次,株式会社コハラ,s2_outline_132_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年度会社全体売上高136.8億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_132.pdf
s2_outline_132,4次,株式会社コハラ,s2_outline_132_entity_3,ロボットSIer事業,project,false,false,true,false,false,sales_series,1,うちロボットSIer事業27億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_132.pdf
s2_outline_132,4次,株式会社コハラ,s2_outline_132_entity_4,名称未特定,subsidiary,false,false,false,false,false,narrative_keyword,,子会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_132.pdf
s2_outline_133,4次,株式会社ユタカ,s2_outline_133_entity_1,株式会社ユタカ,applicant,true,false,true,true,true,cases.company,,株式会社ユタカ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_133.pdf
s2_outline_133,4次,株式会社ユタカ,s2_outline_133_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2025/3～2030/3、売上高成長率212.6%（CAGR16.3%）、増加額43.4億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_133.pdf
s2_outline_134,4次,池田薬品工業株式会社,s2_outline_134_entity_1,池田薬品工業株式会社,applicant,true,false,true,true,true,cases.company,,池田薬品工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_134.pdf
s2_outline_134,4次,池田薬品工業株式会社,s2_outline_134_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2030年9月期5,070,996,321円、基準年度よりCAGR54.60%、+3,699百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_134.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_entity_1,株式会社リバイト,applicant,true,false,true,true,true,cases.company,,株式会社リバイト,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_entity_2,合計,applicant,true,false,true,false,false,sales_series,1,合計11.2→27.8億円、増加16.6億円、CAGR16.3%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_entity_3,住宅機器通販事業,existing_business,false,false,true,false,false,sales_series,1,既存事業8.0→9.0億円、CAGR2.0%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_entity_4,リゾート事業,project,false,false,true,false,false,sales_series,1,リゾート3.3→18.9億円、CAGR33.9%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_136,4次,木本製菓株式会社,s2_outline_136_entity_1,木本製菓株式会社,applicant,true,false,true,true,true,cases.company,,木本製菓株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_136.pdf
s2_outline_136,4次,木本製菓株式会社,s2_outline_136_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年度（2031年4月期）、年平均成長率17.68%/年、増加額約11.37億円、+163%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_136.pdf
s2_outline_137,4次,株式会社　博多屋,s2_outline_137_entity_1,株式会社　博多屋,applicant,true,false,true,true,true,cases.company,,株式会社　博多屋,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_137.pdf
s2_outline_137,4次,株式会社　博多屋,s2_outline_137_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2029年2月期13.4億円、対2025年2月期成長率148.19%、増加額4.35億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_137.pdf
s2_outline_138,4次,株式会社ジーケーエス,s2_outline_138_entity_1,株式会社ジーケーエス,applicant,true,false,true,true,true,cases.company,,株式会社ジーケーエス,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_138.pdf
s2_outline_138,4次,株式会社ジーケーエス,s2_outline_138_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2024年6月期→2031年6月期、増加額2,283百万円、成長率15.9%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_138.pdf
s2_outline_139,4次,株式会社エルス,s2_outline_139_entity_1,株式会社エルス,applicant,true,false,true,true,true,cases.company,,株式会社エルス,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_139.pdf
s2_outline_139,4次,株式会社エルス,s2_outline_139_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2029年度売上高10,884百万円、2025～2029年度CAGR26%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_139.pdf
s2_outline_14,3次,スギムラ化学工業株式会社,s2_outline_14_entity_1,スギムラ化学工業株式会社,applicant,true,false,true,true,true,cases.company,,スギムラ化学工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_14.pdf
s2_outline_14,3次,スギムラ化学工業株式会社,s2_outline_14_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年度まで売上高259億円、売上高成長率178.6%、増加額114億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_14.pdf
s2_outline_140,3次,都吹株式会社,s2_outline_140_entity_1,都吹株式会社,applicant,true,false,true,true,true,cases.company,,都吹株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_140.pdf
s2_outline_140,3次,都吹株式会社,s2_outline_140_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,基準年度～事業化報告3年、年平均売上高成長率16.89%、増加額45億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_140.pdf
s2_outline_141,4次,古川電気工業株式会社,s2_outline_141_entity_1,古川電気工業株式会社,applicant,true,false,true,true,true,cases.company,,古川電気工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_141.pdf
s2_outline_141,4次,古川電気工業株式会社,s2_outline_141_entity_2,古川工業株式会社,participant,false,true,false,false,false,cases.other_participants,,古川工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_141.pdf
s2_outline_141,4次,古川電気工業株式会社,s2_outline_141_entity_3,コンソーシアム合計,group,false,false,true,false,false,sales_series,1,"コンソーシアム合計：売上増加額12,252百万円、目標20,000百万円、CAGR14.5%。基準売上77.48億円は目標－増加額で逆算。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_141.pdf
s2_outline_141,4次,古川電気工業株式会社,s2_outline_141_entity_4,古川電気工業（申請者）,applicant,true,false,true,false,false,sales_series,1,"古川電気工業：売上増加額9,982百万円、目標16,500百万円、CAGR14.2%。基準売上65.18億円は目標－増加額で逆算。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_141.pdf
s2_outline_141,4次,古川電気工業株式会社,s2_outline_141_entity_5,古川工業,affiliate,false,false,true,false,false,sales_series,1,"古川工業：売上増加額2,270百万円、目標3,500百万円、CAGR16.1%。基準売上12.30億円は目標－増加額で逆算。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_141.pdf
s2_outline_143,4次,株式会社ライズクリエイション,s2_outline_143_entity_1,株式会社ライズクリエイション,applicant,true,false,true,true,true,cases.company,,株式会社ライズクリエイション,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_143.pdf
s2_outline_143,4次,株式会社ライズクリエイション,s2_outline_143_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに売上高増加額114億円、年平均成長率21.8%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_143.pdf
s2_outline_144,4次,株式会社シー・エス・ケイ,s2_outline_144_entity_1,株式会社シー・エス・ケイ,applicant,true,false,true,true,true,cases.company,,株式会社シー・エス・ケイ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_144.pdf
s2_outline_144,4次,株式会社シー・エス・ケイ,s2_outline_144_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに売上高増加額109億円、売上高成長率30.0%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_144.pdf
s2_outline_145,4次,株式会社シャノワール,s2_outline_145_entity_1,株式会社シャノワール,applicant,true,false,true,true,true,cases.company,,株式会社シャノワール,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_145.pdf
s2_outline_145,4次,株式会社シャノワール,s2_outline_145_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"売上1,686百万円→5,091百万円、増加3,405百万円、成長率301.9%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_145.pdf
s2_outline_146,4次,セーレンアドバンストマテリアルズ株式会社,s2_outline_146_entity_1,セーレンアドバンストマテリアルズ株式会社,applicant,true,false,true,true,true,cases.company,,セーレンアドバンストマテリアルズ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_146.pdf
s2_outline_146,4次,セーレンアドバンストマテリアルズ株式会社,s2_outline_146_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年までに売上高増加額46億円、年平均成長率19%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_146.pdf
s2_outline_147,4次,株式会社　進和,s2_outline_147_entity_1,株式会社　進和,applicant,true,false,true,true,true,cases.company,,株式会社　進和,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_147.pdf
s2_outline_147,4次,株式会社　進和,s2_outline_147_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2031年8月期までに売上高増加額335億円、成長率10.3%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_147.pdf
s2_outline_148,4次,丹羽鋳造株式会社,s2_outline_148_entity_1,丹羽鋳造株式会社,applicant,true,false,true,true,true,cases.company,,丹羽鋳造株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_148.pdf
s2_outline_148,4次,丹羽鋳造株式会社,s2_outline_148_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年4月に売上180億円、増加99億円、成長率121.5%（比率表記）,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_148.pdf
s2_outline_149,4次,株式会社サン海苔,s2_outline_149_entity_1,株式会社サン海苔,applicant,true,false,true,true,true,cases.company,,株式会社サン海苔,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_149.pdf
s2_outline_149,4次,株式会社サン海苔,s2_outline_149_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2025年9月→2030年9月、売上高増加額3,139百万円、年平均成長率14.0%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_149.pdf
