case_id,round,company,metric,metric_key,status,validation,base_period_label,base_year,base_value,base_year_before_correction,base_year_after_correction,base_year_correction_method,base_year_correction_confidence,target_period_label,target_year,target_value,target_year_before_correction,target_year_after_correction,target_year_correction_method,target_year_correction_confidence,unit,base_value_raw,target_value_raw,unit_raw,base_value_man_yen_per_person,target_value_man_yen_per_person,normalized_unit,unit_conversion_factor,unit_evidence_source,unit_evidence_text,unit_validation,source_box_type,source_box_no,source_box_label,source_box_match_method,source_entity_label,entity_match_status,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw,rate_only,rate_value_raw,rate_numeric_pct,rate_definition,rate_interpretation_status,rate_implied_target_value,rate_reconciliation_status,rate_interpretation_note,rate_ambiguous
s2_outline_101,3次,安藤パラケミー株式会社,officer_pay_anp_chemicals,officer_pay_anp_chemicals,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,493,2027,2027,existing_normalized_year,high,2030年度,2030,571,2030,2030,existing_normalized_year,high,万円/人,493,571,万円/人,493,571,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額2,169万円/人571万円/人
1,874万円/人493万円/人
（単位：万円/人）（年平均上昇率＋5.0％）（年平均上昇率＋5.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,安藤パラケミー株式会社,applicant_company_representative,5,5.0178,0.0178,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,ANPケミカルズ：493→571（+5.0%）,false,5%,5.0,annual_average_increase_rate,resolved_by_arithmetic,570.709125,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_103,3次,ベストアメニティ株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度（28年3月期）,2027,2036,2027,2027,existing_normalized_year,high,2030年度（31年3月期）,2030,3672,2030,2030,existing_normalized_year,high,万円/人,2036,3672,万円/人,2036,3672,万円/人,1.0,box_metric_row,"労働生産性
２０３６万円
（単位:万円/人）（
",box_confirmed,project_targets,3,目標値,case_page_metric_label,ベストアメニティ株式会社,applicant_company_representative,21.7,21.7236,0.0236,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"2,036→3,672（+21.7%）",false,21.7%,21.7,annual_average_increase_rate,resolved_by_arithmetic,3669.860097,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_103,3次,ベストアメニティ株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度（28年3月期）,2027,410,2027,2027,existing_normalized_year,high,2030年度（31年3月期）,2030,516,2030,2030,existing_normalized_year,high,万円/人,410,516,万円/人,410,516,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額５1６万円
（単位:万円/人）（年平均上昇率＋８％）
",box_confirmed,project_targets,3,目標値,case_page_metric_label,ベストアメニティ株式会社,applicant_company_representative,8,7.9664,0.0336,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,410→516（+8.0%）,false,8%,8.0,annual_average_increase_rate,resolved_by_arithmetic,516.48192,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_103,3次,ベストアメニティ株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2027年度（28年3月期）,2027,,,2027,four_digit_year_from_label,high,2030年度（31年3月期）,2030,,,2030,four_digit_year_from_label,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額-７７５-７万円
（単位:万円/人）（年平均上昇率＋５％）
",box_confirmed,project_targets,3,目標値,case_page_metric_label,ベストアメニティ株式会社,applicant_company_representative,5,,,ai_visual_manual_audit,2,four_digit_year_from_label → four_digit_year_from_label,[],true,値は―、年平均上昇率+5.0%,true,5%,5.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_103,3次,ベストアメニティ株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度（28年3月期）,2027,100,2027,2027,existing_normalized_year,high,2030年度（31年3月期）,2030,125,2030,2030,existing_normalized_year,high,人,100,125,人,,,人,1,box_metric_row,"補助事業に係る従業員数
1２５人
（単位:人）",box_confirmed,project_targets,3,目標値,case_page_metric_label,ベストアメニティ株式会社,applicant_company_representative,,7.7217,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,100→125人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_104,3次,アイサービス株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,416,2027,2027,existing_normalized_year,high,2030年度,2030,660,2030,2030,existing_normalized_year,high,万円/人,416,660,万円/人,416,660,万円/人,1.0,box_metric_row,"労働生産性660万円
416万円
（単位：万円/人）（年平均上昇率＋16.7％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,アイサービス株式会社,applicant_company_representative,16.7,16.6318,0.0682,ai_visual_manual_audit,3,existing_normalized_year → existing_normalized_year,[],true,416→660（+16.7%）,false,16.7%,16.7,annual_average_increase_rate,resolved_by_arithmetic,661.158977,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_104,3次,アイサービス株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,314,2027,2027,existing_normalized_year,high,2030年度,2030,374,2030,2030,existing_normalized_year,high,万円/人,314,374,万円/人,314,374,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額374万円
314万円
（単位：万円/人）（年平均上昇率＋6.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,アイサービス株式会社,applicant_company_representative,6,6.002,0.002,ai_visual_manual_audit,3,existing_normalized_year → existing_normalized_year,[],true,314→374（+6.0%）,false,6%,6.0,annual_average_increase_rate,resolved_by_arithmetic,373.979024,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_104,3次,アイサービス株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額-
（単位：万円/人）-（年平均成長率＋6.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,アイサービス株式会社,applicant_company_representative,6,,,ai_visual_manual_audit,3,existing_normalized_year → existing_normalized_year,[],true,値は―、年平均成長率+6.0%,true,6%,6.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_104,3次,アイサービス株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,685,2027,2027,existing_normalized_year,high,2030年度,2030,795,2030,2030,existing_normalized_year,high,人,685,795,人,,,人,1,box_metric_row,"補助事業に係る従業員数
685人795人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,アイサービス株式会社,applicant_company_representative,,5.0894,,ai_visual_manual_audit,3,existing_normalized_year → existing_normalized_year,[],true,685→795人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_105,3次,株式会社シード,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,1190,2027,2027,existing_normalized_year,high,2030年度,2030,1385,2030,2030,existing_normalized_year,high,万円/人,1190,1385,万円/人,1190,1385,万円/人,1.0,box_metric_row,"労働生産性1,385万円/人
1,190万円/人
（単位：万円/人）（年平均上昇率＋5.2％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シード,applicant_company_representative,5.2,5.1883,0.0117,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"労働生産性1,190→1,385（+5.2%）",false,5.2%,5.2,annual_average_increase_rate,resolved_by_arithmetic,1385.460604,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_105,3次,株式会社シード,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,502,2027,2027,existing_normalized_year,high,2030年度,2030,589,2030,2030,existing_normalized_year,high,万円/人,502,589,万円/人,502,589,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額589万円/人666万円/人
502万円/人567万円/人
（単位：万円/人）（年平均上昇率＋5.5％）（年平均上昇率＋5.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シード,applicant_company_representative,5.5,5.472,0.028,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,埼玉502→589（+5.5%）,false,5.5%,5.5,annual_average_increase_rate,resolved_by_arithmetic,589.46917,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_105,3次,株式会社シード,役員1人当たり給与支給総額,officer_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,716,2027,2027,existing_normalized_year,high,2030年度,2030,828,2030,2030,existing_normalized_year,high,万円/人,716,828,万円/人,716,828,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額828万円/人828万円/人
716万円/人716万円/人
（単位：万円/人）（年平均上昇率＋5.0％）（年平均上昇率＋5.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シード,applicant_company_representative,5,4.9637,0.0363,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,埼玉716→828（+5.0%）,false,5%,5.0,annual_average_increase_rate,resolved_by_arithmetic,828.8595,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_105,3次,株式会社シード,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,829,2027,2027,existing_normalized_year,high,2030年度,2030,864,2030,2030,existing_normalized_year,high,人,829,864,人,,,人,1,box_metric_row,"補助事業に係る従業員数
829人341人864人341人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シード,applicant_company_representative,,1.388,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,埼玉829→864人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_105,3次,株式会社シード,employee_pay_tokyo,employee_pay_tokyo,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,567,2027,2027,existing_normalized_year,high,2030年度,2030,666,2030,2030,existing_normalized_year,high,万円/人,567,666,万円/人,567,666,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額589万円/人666万円/人
502万円/人567万円/人
（単位：万円/人）（年平均上昇率＋5.5％）（年平均上昇率＋5.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シード,applicant_company_representative,5.5,5.5108,0.0108,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,東京567→666（+5.5%）,false,5.5%,5.5,annual_average_increase_rate,resolved_by_arithmetic,665.79486,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_105,3次,株式会社シード,employees_tokyo,employees_tokyo,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,341,2027,2027,existing_normalized_year,high,2030年度,2030,341,2030,2030,existing_normalized_year,high,人,341,341,人,,,人,1,box_metric_row,"補助事業に係る従業員数
829人341人864人341人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シード,applicant_company_representative,,0,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,東京341→341人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_105,3次,株式会社シード,officer_pay_tokyo,officer_pay_tokyo,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,716,2027,2027,existing_normalized_year,high,2030年度,2030,828,2030,2030,existing_normalized_year,high,万円/人,716,828,万円/人,716,828,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額828万円/人828万円/人
716万円/人716万円/人
（単位：万円/人）（年平均上昇率＋5.0％）（年平均上昇率＋5.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社シード,applicant_company_representative,5,4.9637,0.0363,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,東京716→828（+5.0%）,false,5%,5.0,annual_average_increase_rate,resolved_by_arithmetic,828.8595,consistent,基準値・目標値・期間から計算した年平均率と整合,false
