case_id,round,company,series_id,series_label,scope,entity_relation,is_primary,is_reported_primary,is_applicant_representative,series_role,representative_reason,baseline_period_label,baseline_year,baseline_month,baseline_year_before_correction,baseline_year_after_correction,baseline_month_before_correction,baseline_month_after_correction,baseline_year_correction_method,baseline_year_correction_confidence,baseline_period_type,baseline_year_status,baseline_sales_oku,target_period_label,target_year,target_month,target_year_before_correction,target_year_after_correction,target_month_before_correction,target_month_after_correction,target_year_correction_method,target_year_correction_confidence,target_period_type,target_year_status,target_sales_oku,increase_oku,growth_rate_pct,cagr_pct,stated_rate_pct,growth_rate_definition,rate_type,extraction_method,confidence,review_required,arithmetic_status,page,raw_fragment,pdf_url
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_sales_04,GYXUS関東,関連会社,affiliate,true,true,false,PDF主系列,,直近決算期,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,0,基準年度+3年後,,,,,,,relative_year_requires_anchor,low,manual_label,補正不能・原文保持,2.75,2.75,,,,not_stated,not_stated,ai_visual_manual_audit,high,false,整合,1,GYXUS関東0→275百万円、増加275百万円、成長率―,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_sales_05,グラデュオ,関連会社,affiliate,true,true,false,PDF主系列,,直近決算期,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,1.51,基準年度+3年後,,,,,,,relative_year_requires_anchor,low,manual_label,補正不能・原文保持,5.95,4.45,,58.1,58.1,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,グラデュオ151→595百万円、増加445百万円、58.1%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_sales_06,沖潮開発,関連会社,affiliate,true,true,false,PDF主系列,,直近決算期,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,20.51,基準年度+3年後,,,,,,,relative_year_requires_anchor,low,manual_label,補正不能・原文保持,27.33,6.82,,10,10,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,"沖潮開発2,051→2,733百万円、増加682百万円、10.0%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_sales_07,コンソーシアム合計,グループ,group,true,true,false,PDF主系列,,直近決算期,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,103.42,基準年度+3年後,,,,,,,relative_year_requires_anchor,low,manual_label,補正不能・原文保持,183.49,80.07,,21.1,21.1,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,"合計10,342→18,349百万円、増加8,007百万円、21.1%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_sales_01,巴工業株式会社,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年10月期,2024,10,2024,2024,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,473.15,2030年10月期,2030,10,2030,2030,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,730,256.85,54.3,,54.3,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,"単位百万円：巴工業47,315→73,000、増加25,685、成長率54.3%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_sales_02,巴工業・うち機械事業,補助事業,project,true,true,false,PDF主系列,,2024年10月期,2024,10,2024,2024,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,115.41,2030年10月期,2030,10,2030,2030,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,230,114.59,99.3,,99.3,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,"うち機械事業11,541→23,000百万円、増加11,459、99.3%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_sales_03,巴マシナリー株式会社,子会社,subsidiary,true,true,false,PDF主系列,,2024年10月期,2024,10,2024,2024,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,5.65,2030年10月期,2030,10,2030,2030,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,10,4.35,77,,77,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,"巴マシナリー565→1,000百万円、増加435、77.0%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_sales_04,コンソーシアム全体,グループ,group,true,true,false,PDF主系列,,2024年10月期,2024,10,2024,2024,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,478.8,2030年10月期,2030,10,2030,2030,10,10,existing_normalized_year,high,manual_label,existing_normalized_year,740,261.2,54.6,,54.6,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,"コンソ全体47,880→74,000百万円、増加26,120、54.6%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_60,3次,株式会社トッカコーポレーション,s2_outline_60_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,,,,,,,,missing,low,missing,記載なし,,,220,,220,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,未判定,3,会社全体の売上成長目標：売上高2.2倍,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_60.pdf
s2_outline_61,3次,株式会社川金コアテック,s2_outline_61_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,95,173,,173,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2030年度、売上高成長率173%（cagr20%）、売上高増加額95億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_61.pdf
s2_outline_62,3次,株式会社エネルギーギャップ,s2_outline_62_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年度,2024,,2024,2024,,,existing_normalized_year,high,manual_label,existing_normalized_year,,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,602,753,,753,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2030年度、2024年度比602億円増、売上高成長率753%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_62.pdf
s2_outline_63,3次,エックスサーバー株式会社,s2_outline_63_sales_01,エックスサーバー単体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年3月期,2024,3,2024,2024,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,77,2030年3月期,2030,3,2030,2030,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,300,223,130,,130,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,整合,1,77億円→300億円、+223億円、年平均130%成長と記載,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_63.pdf
s2_outline_65,3次,ハビックス株式会社,s2_outline_65_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,236,75,,14,14,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,2030年度売上高236億円、基準年度比増加額75億円、年平均成長率14%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_65.pdf
s2_outline_66,3次,トクセン工業株式会社,s2_outline_66_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023年度,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,250,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,371,121,48,,48,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,2023年度250億円、2027年度283億円（+32億円、+13%）、2030年度371億円（+121億円、+48%）,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_66.pdf
s2_outline_67,3次,千代田空調機器株式会社,s2_outline_67_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,基準年,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,80,21.3,,21.3,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,基準年→2030年度、売上高成長率21.3%、増加額80億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_67.pdf
s2_outline_68,3次,三友プラントサービス株式会社,s2_outline_68_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年12月期,2024,12,2024,2024,12,12,existing_normalized_year,high,manual_label,existing_normalized_year,82,2030年12月期,2030,12,2030,2030,12,12,existing_normalized_year,high,manual_label,existing_normalized_year,139,56,68,,68,cumulative_increase,cumulative_increase,ai_visual_manual_audit,medium,true,PDF原文内不整合・要注記,1,2024/12期82億円→2030/12期139億円、増加56億円、成長率68%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_68.pdf
s2_outline_69,3次,松村フーズ株式会社,s2_outline_69_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,基準年度,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,298.5,事業化報告3年目,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,474.9,176.4,,16.7,16.7,cagr,cagr,ai_visual_manual_audit,medium,true,整合,1,298.5億円→474.9億円、増加176.4億円、売上高成長率16.7%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_69.pdf
s2_outline_70,3次,株式会社光製作所,s2_outline_70_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,77.8,82.6,,82.6,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2030年まで売上高成長率+82.6%、増加額77.8億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_70.pdf
s2_outline_71,3次,至誠堂製薬株式会社,s2_outline_71_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,直近決算,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,68.2,244.8,,244.8,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2031年3月期、直近決算比売上高成長率+244.8%、増加額+68.2億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_71.pdf
s2_outline_72,3次,ときわ製作所株式会社,s2_outline_72_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,直近事業年度,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,,2029年度,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,,23.9,,25.99,25.99,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,直近事業年度→2029年、売上高年率25.99%、増加額23.9億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_72.pdf
s2_outline_73,3次,株式会社ライジング,s2_outline_73_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2031年度,2031,,2031,2031,,,existing_normalized_year,high,manual_label,existing_normalized_year,,51,133,,133,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2031年まで売上高成長率+133%、増加額51億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf
s2_outline_74,3次,株式会社山福,s2_outline_74_sales_01,コンソーシアム合算,グループ,group,true,true,false,PDF主系列,,27/5期,2027,5,,2027,5,5,two_digit_year_assume_2000s,medium,manual_label,two_digit_year_assume_2000s,,2031年5月期,2031,5,2031,2031,5,5,existing_normalized_year,high,manual_label,existing_normalized_year,509,197,,13.4,13.4,cagr,cagr,ai_visual_manual_audit,medium,true,未判定,2,コンソーシアム合算：2031年5月期509億円、27/5期から成長率+13.4%、増加額+197億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_74.pdf
s2_outline_74,3次,株式会社山福,s2_outline_74_sales_02,山福単体,申請企業,applicant,false,false,true,申請企業代表,AI画像目視で申請企業系列と確認,2027年5月期,2027,5,2027,2027,5,5,existing_normalized_year,high,manual_label,existing_normalized_year,,2031年5月期,2031,5,2031,2031,5,5,existing_normalized_year,high,manual_label,existing_normalized_year,503,201,,13.2,13.2,cagr,cagr,ai_visual_manual_audit,medium,true,未判定,2,山福単体：2031年5月期503億円、成長率+13.2%、増加額+201億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_74.pdf
s2_outline_77,3次,株式会社やまみ,s2_outline_77_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年6月期,2024,6,2024,2024,6,6,existing_normalized_year,high,manual_label,existing_normalized_year,203,2030年6月期,2030,6,2030,2030,6,6,existing_normalized_year,high,manual_label,existing_normalized_year,475.3,272.3,,16.7,16.7,cagr,cagr,ai_visual_manual_audit,medium,true,整合,1,2024年6月期比+272.3億円で2030年6月期475.3億円、年平均成長率16.7%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_77.pdf
s2_outline_78,3次,株式会社宮古島の雪塩,s2_outline_78_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2029年度,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,,80,217,,217,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2029年度まで売上高成長率217%、増加額80億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_78.pdf
s2_outline_79,3次,大京株式会社,s2_outline_79_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2029年度,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,,208,65,,65,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2029年度まで売上高成長率65%、増加額208億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_79.pdf
s2_outline_80,3次,株式会社レイズ,s2_outline_80_sales_01,会社単体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2029年度,2029,,2029,2029,,,existing_normalized_year,high,manual_label,existing_normalized_year,,103,67,,67,stated_undefined,stated_undefined,ai_visual_manual_audit,medium,true,未判定,1,2029年度まで単体売上高成長率+67%、増加額103億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_80.pdf
